"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_lbs","reps","distance_miles","duration_seconds","rpe"
"Push 1","29 Apr 2024, 14:34","29 Apr 2024, 15:06","","Cable Fly Crossovers",,"Single arm- Iso",0,"normal",29,10,,,
"Push 1","29 Apr 2024, 14:34","29 Apr 2024, 15:06","","Cable Fly Crossovers",,"Single arm- Iso",1,"normal",29,10,,,
"Push 1","29 Apr 2024, 14:34","29 Apr 2024, 15:06","","Cable Fly Crossovers",,"Single arm- Iso",2,"normal",29,10,,,
"Pull 1","21 Apr 2024, 13:01","21 Apr 2024, 14:04","","Pull Up",,"",0,"normal",,10,,,
"Pull 1","21 Apr 2024, 13:01","21 Apr 2024, 14:04","","Pull Up",,"",1,"normal",,10,,,
"Pull 1","21 Apr 2024, 13:01","21 Apr 2024, 14:04","","Pull Up",,"",2,"normal",,10,,,
"Pull 1","21 Apr 2024, 13:01","21 Apr 2024, 14:04","","Seated Cable Row - V Grip (Cable)",,"Narrow grip v bar",0,"normal",50,10,,,
"Pull 1","21 Apr 2024, 13:01","21 Apr 2024, 14:04","","Seated Cable Row - V Grip (Cable)",,"Narrow grip v bar",1,"normal",57.5,10,,,
"Pull 1","21 Apr 2024, 13:01","21 Apr 2024, 14:04","","Seated Cable Row - V Grip (Cable)",,"Narrow grip v bar",2,"normal",57.5,10,,,
"Pull 1","21 Apr 2024, 13:01","21 Apr 2024, 14:04","","Seated Cable Row - V Grip (Cable)",,"Narrow grip v bar",3,"normal",160,10,,,
"Pull 1","21 Apr 2024, 13:01","21 Apr 2024, 14:04","","Seated Cable Row - V Grip (Cable)",,"Narrow grip v bar",4,"normal",160,10,,,
"Pull 1","21 Apr 2024, 13:01","21 Apr 2024, 14:04","","Seated Cable Row - V Grip (Cable)",,"Narrow grip v bar",5,"normal",160,10,,,
"Pull 1","21 Apr 2024, 13:01","21 Apr 2024, 14:04","","Pendlay Row (Barbell)",,"",0,"normal",135,10,,,
"Pull 1","21 Apr 2024, 13:01","21 Apr 2024, 14:04","","Pendlay Row (Barbell)",,"",1,"normal",135,10,,,
"Pull 1","21 Apr 2024, 13:01","21 Apr 2024, 14:04","","Pendlay Row (Barbell)",,"",2,"normal",135,10,,,
"Pull 1","21 Apr 2024, 13:01","21 Apr 2024, 14:04","","Bicep Curl (Dumbbell)",,"",0,"normal",30,10,,,
"Pull 1","21 Apr 2024, 13:01","21 Apr 2024, 14:04","","Bicep Curl (Dumbbell)",,"",1,"normal",35,10,,,
"Pull 1","21 Apr 2024, 13:01","21 Apr 2024, 14:04","","Bicep Curl (Dumbbell)",,"",2,"normal",40,10,,,
"Pull 1","21 Apr 2024, 13:01","21 Apr 2024, 14:04","","Concentration Curl",,"",0,"normal",30,5,,,
"Pull 1","21 Apr 2024, 13:01","21 Apr 2024, 14:04","","Concentration Curl",,"",1,"normal",25,5,,,
"Pull 1","21 Apr 2024, 13:01","21 Apr 2024, 14:04","","Concentration Curl",,"",2,"normal",25,10,,,
"Pull 1","21 Apr 2024, 13:01","21 Apr 2024, 14:04","","Concentration Curl",,"",3,"normal",25,10,,,
"Pull 1","21 Apr 2024, 13:01","21 Apr 2024, 14:04","","Lateral Raise (Dumbbell)",,"",0,"normal",25,10,,,
"Pull 1","21 Apr 2024, 13:01","21 Apr 2024, 14:04","","Lateral Raise (Dumbbell)",,"",1,"normal",25,10,,,
"Pull 1","21 Apr 2024, 13:01","21 Apr 2024, 14:04","","Lateral Raise (Dumbbell)",,"",2,"normal",25,10,,,
"Pull 1","21 Apr 2024, 13:01","21 Apr 2024, 14:04","","Reverse Wrist Curl",,"",0,"normal",60,10,,,
"Pull 1","21 Apr 2024, 13:01","21 Apr 2024, 14:04","","Reverse Wrist Curl",,"",1,"normal",60,10,,,
"Pull 1","21 Apr 2024, 13:01","21 Apr 2024, 14:04","","Reverse Wrist Curl",,"",2,"normal",60,10,,,
"Push 1","20 Apr 2024, 14:23","20 Apr 2024, 15:19","","Bench Press (Barbell)",,"",0,"warmup",45,10,,,
"Push 1","20 Apr 2024, 14:23","20 Apr 2024, 15:19","","Bench Press (Barbell)",,"",1,"normal",135,10,,,
"Push 1","20 Apr 2024, 14:23","20 Apr 2024, 15:19","","Bench Press (Barbell)",,"",2,"normal",185,6,,,
"Push 1","20 Apr 2024, 14:23","20 Apr 2024, 15:19","","Bench Press (Barbell)",,"",3,"normal",185,5,,,
"Push 1","20 Apr 2024, 14:23","20 Apr 2024, 15:19","","Bench Press (Barbell)",,"",4,"normal",135,10,,,
"Push 1","20 Apr 2024, 14:23","20 Apr 2024, 15:19","","Overhead Press (Dumbbell)",,"",0,"normal",90,10,,,
"Push 1","20 Apr 2024, 14:23","20 Apr 2024, 15:19","","Overhead Press (Dumbbell)",,"",1,"normal",100,10,,,
"Push 1","20 Apr 2024, 14:23","20 Apr 2024, 15:19","","Overhead Press (Dumbbell)",,"",2,"normal",100,10,,,
"Push 1","20 Apr 2024, 14:23","20 Apr 2024, 15:19","","Butterfly (Pec Deck)",,"",0,"normal",160,10,,,
"Push 1","20 Apr 2024, 14:23","20 Apr 2024, 15:19","","Butterfly (Pec Deck)",,"",1,"normal",160,10,,,
"Push 1","20 Apr 2024, 14:23","20 Apr 2024, 15:19","","Butterfly (Pec Deck)",,"",2,"normal",160,10,,,
"Push 1","20 Apr 2024, 14:23","20 Apr 2024, 15:19","","Triceps Extension (Cable)",,"Single arm cable",0,"normal",22.5,10,,,
"Push 1","20 Apr 2024, 14:23","20 Apr 2024, 15:19","","Triceps Extension (Cable)",,"Single arm cable",1,"normal",22.5,10,,,
"Push 1","20 Apr 2024, 14:23","20 Apr 2024, 15:19","","Triceps Extension (Cable)",,"Single arm cable",2,"normal",22.5,10,,,
"Push 1","20 Apr 2024, 14:23","20 Apr 2024, 15:19","","Triceps Pushdown",,"",0,"normal",70,10,,,
"Push 1","20 Apr 2024, 14:23","20 Apr 2024, 15:19","","Triceps Pushdown",,"",1,"normal",70,10,,,
"Push 1","20 Apr 2024, 14:23","20 Apr 2024, 15:19","","Triceps Pushdown",,"",2,"normal",70,10,,,
"Push 1","20 Apr 2024, 14:23","20 Apr 2024, 15:19","","Cable Fly Crossovers",,"Single arm- Iso",0,"normal",22.5,10,,,
"Push 1","20 Apr 2024, 14:23","20 Apr 2024, 15:19","","Cable Fly Crossovers",,"Single arm- Iso",1,"normal",22.5,10,,,
"Push 1","20 Apr 2024, 14:23","20 Apr 2024, 15:19","","Cable Fly Crossovers",,"Single arm- Iso",2,"normal",22.5,10,,,
"Legs 2","19 Apr 2024, 14:36","19 Apr 2024, 15:35","","A2G Split Squat",,"",0,"normal",,10,,,
"Legs 2","19 Apr 2024, 14:36","19 Apr 2024, 15:35","","A2G Split Squat",,"",1,"normal",,10,,,
"Legs 2","19 Apr 2024, 14:36","19 Apr 2024, 15:35","","A2G Split Squat",,"",2,"normal",,10,,,
"Legs 2","19 Apr 2024, 14:36","19 Apr 2024, 15:35","","Romanian Deadlift (Barbell)",,"",0,"normal",135,10,,,
"Legs 2","19 Apr 2024, 14:36","19 Apr 2024, 15:35","","Romanian Deadlift (Barbell)",,"",1,"normal",135,10,,,
"Legs 2","19 Apr 2024, 14:36","19 Apr 2024, 15:35","","Romanian Deadlift (Barbell)",,"",2,"normal",135,10,,,
"Legs 2","19 Apr 2024, 14:36","19 Apr 2024, 15:35","","Leg Press Horizontal (Machine)",,"Single leg",0,"normal",90,10,,,
"Legs 2","19 Apr 2024, 14:36","19 Apr 2024, 15:35","","Leg Press Horizontal (Machine)",,"Single leg",1,"normal",90,10,,,
"Legs 2","19 Apr 2024, 14:36","19 Apr 2024, 15:35","","Leg Press Horizontal (Machine)",,"Single leg",2,"normal",90,10,,,
"Legs 2","19 Apr 2024, 14:36","19 Apr 2024, 15:35","","Calf Press (Machine)",,"",0,"normal",180,10,,,
"Legs 2","19 Apr 2024, 14:36","19 Apr 2024, 15:35","","Calf Press (Machine)",,"",1,"normal",180,10,,,
"Legs 2","19 Apr 2024, 14:36","19 Apr 2024, 15:35","","Calf Press (Machine)",,"",2,"normal",180,10,,,
"Legs 2","19 Apr 2024, 14:36","19 Apr 2024, 15:35","","Single Leg Step Squat",,"",0,"normal",,10,,,
"Legs 2","19 Apr 2024, 14:36","19 Apr 2024, 15:35","","Single Leg Step Squat",,"",1,"normal",,10,,,
"Legs 2","19 Apr 2024, 14:36","19 Apr 2024, 15:35","","Single Leg Step Squat",,"",2,"normal",,10,,,
"Legs 2","19 Apr 2024, 14:36","19 Apr 2024, 15:35","","Cable Crunch",,"",0,"normal",70,10,,,
"Legs 2","19 Apr 2024, 14:36","19 Apr 2024, 15:35","","Cable Crunch",,"",1,"normal",70,10,,,
"Legs 2","19 Apr 2024, 14:36","19 Apr 2024, 15:35","","Cable Crunch",,"",2,"normal",70,10,,,
"Legs 2","19 Apr 2024, 14:36","19 Apr 2024, 15:35","","Hanging Leg Raise",,"",0,"normal",,10,,,
"Legs 2","19 Apr 2024, 14:36","19 Apr 2024, 15:35","","Hanging Leg Raise",,"",1,"normal",,10,,,
"Legs 2","19 Apr 2024, 14:36","19 Apr 2024, 15:35","","Hanging Leg Raise",,"",2,"normal",,10,,,
"Push 2","18 Apr 2024, 14:48","18 Apr 2024, 15:40","","Overhead Press (Barbell)",,"",0,"normal",95,10,,,
"Push 2","18 Apr 2024, 14:48","18 Apr 2024, 15:40","","Overhead Press (Barbell)",,"",1,"normal",115,10,,,
"Push 2","18 Apr 2024, 14:48","18 Apr 2024, 15:40","","Overhead Press (Barbell)",,"",2,"normal",115,10,,,
"Push 2","18 Apr 2024, 14:48","18 Apr 2024, 15:40","","Front Raise (Dumbbell)",,"",0,"normal",20,10,,,
"Push 2","18 Apr 2024, 14:48","18 Apr 2024, 15:40","","Front Raise (Dumbbell)",,"",1,"normal",20,10,,,
"Push 2","18 Apr 2024, 14:48","18 Apr 2024, 15:40","","Front Raise (Dumbbell)",,"",2,"normal",20,10,,,
"Push 2","18 Apr 2024, 14:48","18 Apr 2024, 15:40","","Bench Press - Close Grip (Barbell)",,"",0,"normal",135,10,,,
"Push 2","18 Apr 2024, 14:48","18 Apr 2024, 15:40","","Bench Press - Close Grip (Barbell)",,"",1,"normal",135,10,,,
"Push 2","18 Apr 2024, 14:48","18 Apr 2024, 15:40","","Bench Press - Close Grip (Barbell)",,"",2,"normal",135,10,,,
"Push 2","18 Apr 2024, 14:48","18 Apr 2024, 15:40","","Triceps Extension (Cable)",,"Rope",0,"normal",70,10,,,
"Push 2","18 Apr 2024, 14:48","18 Apr 2024, 15:40","","Triceps Extension (Cable)",,"Rope",1,"normal",70,10,,,
"Push 2","18 Apr 2024, 14:48","18 Apr 2024, 15:40","","Triceps Extension (Cable)",,"Rope",2,"normal",60,10,,,
"Push 2","18 Apr 2024, 14:48","18 Apr 2024, 15:40","","Face Pull",," ",0,"normal",60,10,,,
"Push 2","18 Apr 2024, 14:48","18 Apr 2024, 15:40","","Face Pull",," ",1,"normal",60,10,,,
"Push 2","18 Apr 2024, 14:48","18 Apr 2024, 15:40","","Face Pull",," ",2,"normal",60,10,,,
"Push 2","18 Apr 2024, 14:48","18 Apr 2024, 15:40","","Pullover (Dumbbell)",,"",0,"normal",65,10,,,
"Push 2","18 Apr 2024, 14:48","18 Apr 2024, 15:40","","Pullover (Dumbbell)",,"",1,"normal",65,10,,,
"Push 2","18 Apr 2024, 14:48","18 Apr 2024, 15:40","","Pullover (Dumbbell)",,"",2,"normal",65,10,,,
"Pull 2","15 Apr 2024, 14:38","15 Apr 2024, 15:33","","Pull Up",,"",0,"normal",,10,,,
"Pull 2","15 Apr 2024, 14:38","15 Apr 2024, 15:33","","Pull Up",,"",1,"normal",,10,,,
"Pull 2","15 Apr 2024, 14:38","15 Apr 2024, 15:33","","Pull Up",,"",2,"normal",,10,,,
"Pull 2","15 Apr 2024, 14:38","15 Apr 2024, 15:33","","Lat Pulldown (Cable)",,"Multi grip",0,"normal",160,10,,,
"Pull 2","15 Apr 2024, 14:38","15 Apr 2024, 15:33","","Lat Pulldown (Cable)",,"Multi grip",1,"normal",160,10,,,
"Pull 2","15 Apr 2024, 14:38","15 Apr 2024, 15:33","","Lat Pulldown (Cable)",,"Multi grip",2,"normal",140,10,,,
"Pull 2","15 Apr 2024, 14:38","15 Apr 2024, 15:33","","T Bar Row",,"",0,"normal",135,10,,,
"Pull 2","15 Apr 2024, 14:38","15 Apr 2024, 15:33","","T Bar Row",,"",1,"normal",160,10,,,
"Pull 2","15 Apr 2024, 14:38","15 Apr 2024, 15:33","","T Bar Row",,"",2,"normal",160,10,,,
"Pull 2","15 Apr 2024, 14:38","15 Apr 2024, 15:33","","Shrug (Dumbbell)",,"",0,"normal",150,10,,,
"Pull 2","15 Apr 2024, 14:38","15 Apr 2024, 15:33","","Shrug (Dumbbell)",,"",1,"normal",150,10,,,
"Pull 2","15 Apr 2024, 14:38","15 Apr 2024, 15:33","","Shrug (Dumbbell)",,"",2,"normal",150,10,,,
"Pull 2","15 Apr 2024, 14:38","15 Apr 2024, 15:33","","Bicep Curl (Barbell)",,"",0,"normal",50,10,,,
"Pull 2","15 Apr 2024, 14:38","15 Apr 2024, 15:33","","Bicep Curl (Barbell)",,"",1,"normal",60,10,,,
"Pull 2","15 Apr 2024, 14:38","15 Apr 2024, 15:33","","Bicep Curl (Barbell)",,"",2,"normal",60,10,,,
"Legs 1","14 Apr 2024, 13:58","14 Apr 2024, 14:45","","Squat (Barbell)",,"",0,"warmup",45,10,,,
"Legs 1","14 Apr 2024, 13:58","14 Apr 2024, 14:45","","Squat (Barbell)",,"",1,"normal",95,10,,,
"Legs 1","14 Apr 2024, 13:58","14 Apr 2024, 14:45","","Squat (Barbell)",,"",2,"normal",95,10,,,
"Legs 1","14 Apr 2024, 13:58","14 Apr 2024, 14:45","","Squat (Barbell)",,"",3,"normal",95,10,,,
"Legs 1","14 Apr 2024, 13:58","14 Apr 2024, 14:45","","Single Leg Step Squat",,"",0,"normal",,10,,,
"Legs 1","14 Apr 2024, 13:58","14 Apr 2024, 14:45","","Single Leg Step Squat",,"",1,"normal",,10,,,
"Legs 1","14 Apr 2024, 13:58","14 Apr 2024, 14:45","","Single Leg Step Squat",,"",2,"normal",,10,,,
"Legs 1","14 Apr 2024, 13:58","14 Apr 2024, 14:45","","Standing Calf Raise (Dumbbell)",,"",0,"normal",140,10,,,
"Legs 1","14 Apr 2024, 13:58","14 Apr 2024, 14:45","","Standing Calf Raise (Dumbbell)",,"",1,"normal",140,10,,,
"Legs 1","14 Apr 2024, 13:58","14 Apr 2024, 14:45","","Standing Calf Raise (Dumbbell)",,"",2,"normal",140,10,,,
"Pull 1","13 Apr 2024, 14:01","13 Apr 2024, 15:05","","Pull Up",,"",0,"normal",,10,,,
"Pull 1","13 Apr 2024, 14:01","13 Apr 2024, 15:05","","Pull Up",,"",1,"normal",,10,,,
"Pull 1","13 Apr 2024, 14:01","13 Apr 2024, 15:05","","Pull Up",,"",2,"normal",,10,,,
"Pull 1","13 Apr 2024, 14:01","13 Apr 2024, 15:05","","Seated Cable Row - Bar Wide Grip",,"",0,"normal",160,10,,,
"Pull 1","13 Apr 2024, 14:01","13 Apr 2024, 15:05","","Seated Cable Row - Bar Wide Grip",,"",1,"normal",160,10,,,
"Pull 1","13 Apr 2024, 14:01","13 Apr 2024, 15:05","","Seated Cable Row - Bar Wide Grip",,"",2,"normal",160,10,,,
"Pull 1","13 Apr 2024, 14:01","13 Apr 2024, 15:05","","Seated Cable Row - V Grip (Cable)",,"Narrow grip both hands",0,"normal",100,10,,,
"Pull 1","13 Apr 2024, 14:01","13 Apr 2024, 15:05","","Seated Cable Row - V Grip (Cable)",,"Narrow grip both hands",1,"normal",120,10,,,
"Pull 1","13 Apr 2024, 14:01","13 Apr 2024, 15:05","","Seated Cable Row - V Grip (Cable)",,"Narrow grip both hands",2,"normal",120,10,,,
"Pull 1","13 Apr 2024, 14:01","13 Apr 2024, 15:05","","Pendlay Row (Barbell)",,"",0,"normal",115,10,,,
"Pull 1","13 Apr 2024, 14:01","13 Apr 2024, 15:05","","Pendlay Row (Barbell)",,"",1,"normal",135,10,,,
"Pull 1","13 Apr 2024, 14:01","13 Apr 2024, 15:05","","Pendlay Row (Barbell)",,"",2,"normal",135,10,,,
"Pull 1","13 Apr 2024, 14:01","13 Apr 2024, 15:05","","Bicep Curl (Cable)",,"",0,"normal",57.5,10,,,
"Pull 1","13 Apr 2024, 14:01","13 Apr 2024, 15:05","","Bicep Curl (Cable)",,"",1,"normal",65,10,,,
"Pull 1","13 Apr 2024, 14:01","13 Apr 2024, 15:05","","Bicep Curl (Cable)",,"",2,"normal",65,10,,,
"Pull 1","13 Apr 2024, 14:01","13 Apr 2024, 15:05","","Concentration Curl",,"",0,"normal",25,10,,,
"Pull 1","13 Apr 2024, 14:01","13 Apr 2024, 15:05","","Concentration Curl",,"",1,"normal",25,10,,,
"Pull 1","13 Apr 2024, 14:01","13 Apr 2024, 15:05","","Concentration Curl",,"",2,"normal",25,10,,,
"Pull 1","13 Apr 2024, 14:01","13 Apr 2024, 15:05","","Lateral Raise (Dumbbell)",,"",0,"normal",20,10,,,
"Pull 1","13 Apr 2024, 14:01","13 Apr 2024, 15:05","","Lateral Raise (Dumbbell)",,"",1,"normal",25,10,,,
"Pull 1","13 Apr 2024, 14:01","13 Apr 2024, 15:05","","Lateral Raise (Dumbbell)",,"",2,"normal",25,10,,,
"Pull 1","13 Apr 2024, 14:01","13 Apr 2024, 15:05","","Reverse Wrist Curl",,"",0,"normal",50,10,,,
"Pull 1","13 Apr 2024, 14:01","13 Apr 2024, 15:05","","Reverse Wrist Curl",,"",1,"normal",50,10,,,
"Pull 1","13 Apr 2024, 14:01","13 Apr 2024, 15:05","","Reverse Wrist Curl",,"",2,"normal",50,10,,,
"Push 1","7 Apr 2024, 14:16","7 Apr 2024, 15:04","","Bench Press (Barbell)",,"",0,"warmup",45,10,,,
"Push 1","7 Apr 2024, 14:16","7 Apr 2024, 15:04","","Bench Press (Barbell)",,"",1,"normal",135,10,,,
"Push 1","7 Apr 2024, 14:16","7 Apr 2024, 15:04","","Bench Press (Barbell)",,"",2,"normal",185,4,,,
"Push 1","7 Apr 2024, 14:16","7 Apr 2024, 15:04","","Bench Press (Barbell)",,"",3,"normal",185,5,,,
"Push 1","7 Apr 2024, 14:16","7 Apr 2024, 15:04","","Bench Press (Barbell)",,"",4,"normal",135,10,,,
"Push 1","7 Apr 2024, 14:16","7 Apr 2024, 15:04","","Overhead Press (Dumbbell)",,"",0,"normal",100,10,,,
"Push 1","7 Apr 2024, 14:16","7 Apr 2024, 15:04","","Overhead Press (Dumbbell)",,"",1,"normal",100,10,,,
"Push 1","7 Apr 2024, 14:16","7 Apr 2024, 15:04","","Overhead Press (Dumbbell)",,"",2,"normal",100,10,,,
"Push 1","7 Apr 2024, 14:16","7 Apr 2024, 15:04","","Butterfly (Pec Deck)",,"",0,"normal",105,10,,,
"Push 1","7 Apr 2024, 14:16","7 Apr 2024, 15:04","","Butterfly (Pec Deck)",,"",1,"normal",105,10,,,
"Push 1","7 Apr 2024, 14:16","7 Apr 2024, 15:04","","Butterfly (Pec Deck)",,"",2,"normal",105,10,,,
"Push 1","7 Apr 2024, 14:16","7 Apr 2024, 15:04","","Triceps Extension (Cable)",,"Single arm cable",0,"normal",20,10,,,
"Push 1","7 Apr 2024, 14:16","7 Apr 2024, 15:04","","Triceps Extension (Cable)",,"Single arm cable",1,"normal",20,10,,,
"Push 1","7 Apr 2024, 14:16","7 Apr 2024, 15:04","","Triceps Extension (Cable)",,"Single arm cable",2,"normal",20,10,,,
"Push 1","7 Apr 2024, 14:16","7 Apr 2024, 15:04","","Triceps Pushdown",,"",0,"normal",87,10,,,
"Push 1","7 Apr 2024, 14:16","7 Apr 2024, 15:04","","Triceps Pushdown",,"",1,"normal",70,10,,,
"Push 1","7 Apr 2024, 14:16","7 Apr 2024, 15:04","","Triceps Pushdown",,"",2,"normal",70,10,,,
"Legs 2","6 Apr 2024, 14:08","6 Apr 2024, 14:54","","Romanian Deadlift (Barbell)",,"",0,"normal",135,10,,,
"Legs 2","6 Apr 2024, 14:08","6 Apr 2024, 14:54","","Romanian Deadlift (Barbell)",,"",1,"normal",135,10,,,
"Legs 2","6 Apr 2024, 14:08","6 Apr 2024, 14:54","","Romanian Deadlift (Barbell)",,"",2,"normal",135,10,,,
"Legs 2","6 Apr 2024, 14:08","6 Apr 2024, 14:54","","Leg Press Horizontal (Machine)",,"Single leg",0,"normal",90,10,,,
"Legs 2","6 Apr 2024, 14:08","6 Apr 2024, 14:54","","Leg Press Horizontal (Machine)",,"Single leg",1,"normal",90,10,,,
"Legs 2","6 Apr 2024, 14:08","6 Apr 2024, 14:54","","Leg Press Horizontal (Machine)",,"Single leg",2,"normal",180,10,,,
"Legs 2","6 Apr 2024, 14:08","6 Apr 2024, 14:54","","Calf Press (Machine)",,"",0,"normal",180,10,,,
"Legs 2","6 Apr 2024, 14:08","6 Apr 2024, 14:54","","Calf Press (Machine)",,"",1,"normal",180,10,,,
"Legs 2","6 Apr 2024, 14:08","6 Apr 2024, 14:54","","Calf Press (Machine)",,"",2,"normal",180,12,,,
"Legs 2","6 Apr 2024, 14:08","6 Apr 2024, 14:54","","Single Leg Step Squat",,"",0,"normal",,10,,,
"Legs 2","6 Apr 2024, 14:08","6 Apr 2024, 14:54","","Single Leg Step Squat",,"",1,"normal",,10,,,
"Legs 2","6 Apr 2024, 14:08","6 Apr 2024, 14:54","","Single Leg Step Squat",,"",2,"normal",,10,,,
"Legs 2","6 Apr 2024, 14:08","6 Apr 2024, 14:54","","Cable Crunch",,"",0,"normal",65,10,,,
"Legs 2","6 Apr 2024, 14:08","6 Apr 2024, 14:54","","Cable Crunch",,"",1,"normal",65,10,,,
"Legs 2","6 Apr 2024, 14:08","6 Apr 2024, 14:54","","Cable Crunch",,"",2,"normal",65,10,,,
"Legs 2","6 Apr 2024, 14:08","6 Apr 2024, 14:54","","Hanging Leg Raise",,"",0,"normal",,10,,,
"Legs 2","6 Apr 2024, 14:08","6 Apr 2024, 14:54","","Hanging Leg Raise",,"",1,"normal",,10,,,
"Legs 2","6 Apr 2024, 14:08","6 Apr 2024, 14:54","","Hanging Leg Raise",,"",2,"normal",,10,,,
"Push 2","4 Apr 2024, 14:38","4 Apr 2024, 15:26","","Overhead Press (Barbell)",,"Sitting",0,"normal",95,10,,,
"Push 2","4 Apr 2024, 14:38","4 Apr 2024, 15:26","","Overhead Press (Barbell)",,"Sitting",1,"normal",115,10,,,
"Push 2","4 Apr 2024, 14:38","4 Apr 2024, 15:26","","Overhead Press (Barbell)",,"Sitting",2,"normal",115,10,,,
"Push 2","4 Apr 2024, 14:38","4 Apr 2024, 15:26","","Front Raise (Dumbbell)",,"",0,"normal",20,10,,,
"Push 2","4 Apr 2024, 14:38","4 Apr 2024, 15:26","","Front Raise (Dumbbell)",,"",1,"normal",20,10,,,
"Push 2","4 Apr 2024, 14:38","4 Apr 2024, 15:26","","Front Raise (Dumbbell)",,"",2,"normal",20,10,,,
"Push 2","4 Apr 2024, 14:38","4 Apr 2024, 15:26","","Bench Press - Close Grip (Barbell)",,"",0,"normal",135,10,,,
"Push 2","4 Apr 2024, 14:38","4 Apr 2024, 15:26","","Bench Press - Close Grip (Barbell)",,"",1,"normal",135,10,,,
"Push 2","4 Apr 2024, 14:38","4 Apr 2024, 15:26","","Bench Press - Close Grip (Barbell)",,"",2,"normal",135,10,,,
"Push 2","4 Apr 2024, 14:38","4 Apr 2024, 15:26","","Triceps Extension (Cable)",,"Single hand",0,"normal",17.5,10,,,
"Push 2","4 Apr 2024, 14:38","4 Apr 2024, 15:26","","Triceps Extension (Cable)",,"Single hand",1,"normal",17.5,10,,,
"Push 2","4 Apr 2024, 14:38","4 Apr 2024, 15:26","","Triceps Extension (Cable)",,"Single hand",2,"normal",22.5,10,,,
"Push 2","4 Apr 2024, 14:38","4 Apr 2024, 15:26","","Face Pull",,"",0,"normal",65,10,,,
"Push 2","4 Apr 2024, 14:38","4 Apr 2024, 15:26","","Face Pull",,"",1,"normal",65,10,,,
"Push 2","4 Apr 2024, 14:38","4 Apr 2024, 15:26","","Face Pull",,"",2,"normal",65,10,,,
"Push 2","4 Apr 2024, 14:38","4 Apr 2024, 15:26","","Pullover (Dumbbell)",,"",0,"normal",65,10,,,
"Push 2","4 Apr 2024, 14:38","4 Apr 2024, 15:26","","Pullover (Dumbbell)",,"",1,"normal",65,10,,,
"Push 2","4 Apr 2024, 14:38","4 Apr 2024, 15:26","","Pullover (Dumbbell)",,"",2,"normal",65,10,,,
"Pull 2","1 Apr 2024, 14:40","1 Apr 2024, 15:26","","Pull Up",,"",0,"normal",,10,,,
"Pull 2","1 Apr 2024, 14:40","1 Apr 2024, 15:26","","Pull Up",,"",1,"normal",,10,,,
"Pull 2","1 Apr 2024, 14:40","1 Apr 2024, 15:26","","Pull Up",,"",2,"normal",,10,,,
"Pull 2","1 Apr 2024, 14:40","1 Apr 2024, 15:26","","Lat Pulldown (Cable)",,"Multi grip",0,"normal",160,10,,,
"Pull 2","1 Apr 2024, 14:40","1 Apr 2024, 15:26","","Lat Pulldown (Cable)",,"Multi grip",1,"normal",160,10,,,
"Pull 2","1 Apr 2024, 14:40","1 Apr 2024, 15:26","","Lat Pulldown (Cable)",,"Multi grip",2,"normal",140,10,,,
"Pull 2","1 Apr 2024, 14:40","1 Apr 2024, 15:26","","Lat Pulldown (Cable)",,"Multi grip",3,"normal",140,10,,,
"Pull 2","1 Apr 2024, 14:40","1 Apr 2024, 15:26","","T Bar Row",,"",0,"normal",135,10,,,
"Pull 2","1 Apr 2024, 14:40","1 Apr 2024, 15:26","","T Bar Row",,"",1,"normal",135,10,,,
"Pull 2","1 Apr 2024, 14:40","1 Apr 2024, 15:26","","T Bar Row",,"",2,"normal",135,10,,,
"Pull 2","1 Apr 2024, 14:40","1 Apr 2024, 15:26","","Shrug (Dumbbell)",,"",0,"normal",140,10,,,
"Pull 2","1 Apr 2024, 14:40","1 Apr 2024, 15:26","","Bicep Curl (Barbell)",,"",0,"normal",70,10,,,
"Pull 2","1 Apr 2024, 14:40","1 Apr 2024, 15:26","","Bicep Curl (Barbell)",,"",1,"normal",70,10,,,
"Pull 2","1 Apr 2024, 14:40","1 Apr 2024, 15:26","","Bicep Curl (Barbell)",,"",2,"normal",70,10,,,
"Pull 2","1 Apr 2024, 14:40","1 Apr 2024, 15:26","","Bicep Curl (Barbell)",,"",3,"normal",50,10,,,
"Push 1","28 Mar 2024, 14:33","28 Mar 2024, 15:17","","Bench Press (Barbell)",,"",0,"warmup",45,10,,,
"Push 1","28 Mar 2024, 14:33","28 Mar 2024, 15:17","","Bench Press (Barbell)",,"",1,"normal",135,10,,,
"Push 1","28 Mar 2024, 14:33","28 Mar 2024, 15:17","","Bench Press (Barbell)",,"",2,"normal",205,3,,,
"Push 1","28 Mar 2024, 14:33","28 Mar 2024, 15:17","","Bench Press (Barbell)",,"",3,"normal",185,4,,,
"Push 1","28 Mar 2024, 14:33","28 Mar 2024, 15:17","","Bench Press (Barbell)",,"",4,"normal",135,10,,,
"Push 1","28 Mar 2024, 14:33","28 Mar 2024, 15:17","","Overhead Press (Dumbbell)",,"",0,"normal",110,10,,,
